customer_id,event_timestamp,age,balance,duration,campaign,previous,job,marital,education,default,housing,loan,contact,month,poutcome,y
22420,2025-11-10 19:09:12.766960+00:00,33,4636,129,6,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22421,2025-11-10 19:09:12.766960+00:00,55,890,1329,2,0,blue-collar,married,secondary,no,no,no,cellular,aug,failure,yes
22422,2025-11-10 19:09:12.766960+00:00,55,100,358,4,0,self-employed,married,secondary,no,no,no,cellular,aug,failure,no
22423,2025-11-10 19:09:12.766960+00:00,49,1982,73,15,0,technician,married,secondary,no,yes,yes,cellular,aug,failure,no
22424,2025-11-10 19:09:12.766960+00:00,40,0,55,6,0,self-employed,married,secondary,no,no,no,cellular,aug,failure,no
22425,2025-11-10 19:09:12.766960+00:00,48,23495,63,8,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22426,2025-11-10 19:09:12.766960+00:00,35,19,268,2,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22427,2025-11-10 19:09:12.766960+00:00,51,0,111,2,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22428,2025-11-10 19:09:12.766960+00:00,58,0,72,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22429,2025-11-10 19:09:12.766960+00:00,58,371,73,2,0,blue-collar,married,secondary,no,no,no,cellular,aug,failure,no
22430,2025-11-10 19:09:12.766960+00:00,37,767,160,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22431,2025-11-10 19:09:12.766960+00:00,60,864,67,4,0,blue-collar,married,primary,no,no,no,telephone,aug,failure,no
22432,2025-11-10 19:09:12.766960+00:00,36,1520,101,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22433,2025-11-10 19:09:12.766960+00:00,45,1623,192,4,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22434,2025-11-10 19:09:12.766960+00:00,33,215,286,2,0,self-employed,married,tertiary,no,no,yes,cellular,aug,failure,no
22435,2025-11-10 19:09:12.766960+00:00,52,994,109,2,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22436,2025-11-10 19:09:12.766960+00:00,35,54,73,2,0,technician,divorced,secondary,no,no,no,cellular,aug,failure,no
22437,2025-11-10 19:09:12.766960+00:00,36,1324,85,2,0,technician,single,tertiary,no,no,no,cellular,aug,failure,no
22438,2025-11-10 19:09:12.766960+00:00,31,125,78,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22439,2025-11-10 19:09:12.766960+00:00,57,0,197,2,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22440,2025-11-10 19:09:12.766960+00:00,30,370,64,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22441,2025-11-10 19:09:12.766960+00:00,55,1341,46,8,0,blue-collar,married,tertiary,no,no,no,cellular,aug,failure,no
22442,2025-11-10 19:09:12.766960+00:00,32,90,278,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22443,2025-11-10 19:09:12.766960+00:00,35,296,91,2,0,technician,single,tertiary,no,no,no,cellular,aug,failure,no
22444,2025-11-10 19:09:12.766960+00:00,54,179,132,2,0,housemaid,married,primary,no,no,no,cellular,aug,failure,no
22445,2025-11-10 19:09:12.766960+00:00,35,13,94,2,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22446,2025-11-10 19:09:12.766960+00:00,32,0,148,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22447,2025-11-10 19:09:12.766960+00:00,31,5,121,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22448,2025-11-10 19:09:12.766960+00:00,57,1075,164,6,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22449,2025-11-10 19:09:12.766960+00:00,32,3601,171,15,0,self-employed,married,tertiary,no,no,no,cellular,aug,failure,no
22450,2025-11-10 19:09:12.766960+00:00,55,396,74,2,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22451,2025-11-10 19:09:12.766960+00:00,55,139,256,2,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22452,2025-11-10 19:09:12.766960+00:00,34,559,259,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22453,2025-11-10 19:09:12.766960+00:00,46,0,686,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,yes
22454,2025-11-10 19:09:12.766960+00:00,33,-298,168,2,0,management,single,secondary,no,no,no,cellular,aug,failure,no
22455,2025-11-10 19:09:12.766960+00:00,32,0,114,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22456,2025-11-10 19:09:12.766960+00:00,49,211,220,2,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22457,2025-11-10 19:09:12.766960+00:00,36,473,72,2,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22458,2025-11-10 19:09:12.766960+00:00,44,-26,92,4,0,management,divorced,tertiary,yes,no,no,cellular,aug,failure,no
22459,2025-11-10 19:09:12.766960+00:00,46,154,58,2,0,admin.,married,secondary,no,no,no,cellular,aug,failure,no
22460,2025-11-10 19:09:12.766960+00:00,36,276,131,2,0,management,divorced,tertiary,no,yes,no,cellular,aug,failure,no
22461,2025-11-10 19:09:12.766960+00:00,53,6,80,2,0,services,married,primary,no,no,no,cellular,aug,failure,no
22462,2025-11-10 19:09:12.766960+00:00,32,282,92,2,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22463,2025-11-10 19:09:12.766960+00:00,52,145,205,4,0,services,married,secondary,no,no,no,cellular,aug,failure,no
22464,2025-11-10 19:09:12.766960+00:00,50,195,168,2,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22465,2025-11-10 19:09:12.766960+00:00,33,80,572,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22466,2025-11-10 19:09:12.766960+00:00,46,273,565,2,0,services,married,secondary,no,no,no,cellular,aug,failure,yes
22467,2025-11-10 19:09:12.766960+00:00,50,7907,363,2,0,entrepreneur,married,secondary,no,yes,yes,cellular,aug,failure,no
22468,2025-11-10 19:09:12.766960+00:00,57,333,336,2,0,retired,married,primary,no,no,no,cellular,aug,failure,no
22469,2025-11-10 19:09:12.766960+00:00,52,0,232,2,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22470,2025-11-10 19:09:12.766960+00:00,49,11,251,2,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22471,2025-11-10 19:09:12.766960+00:00,36,331,239,4,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22472,2025-11-10 19:09:12.766960+00:00,36,1898,243,4,0,management,single,secondary,no,yes,no,cellular,aug,failure,no
22473,2025-11-10 19:09:12.766960+00:00,39,13165,147,4,0,technician,married,secondary,no,yes,yes,cellular,aug,failure,no
22474,2025-11-10 19:09:12.766960+00:00,48,2939,91,4,0,management,divorced,tertiary,no,no,no,cellular,aug,failure,no
22475,2025-11-10 19:09:12.766960+00:00,52,335,217,5,0,housemaid,married,primary,no,no,no,cellular,aug,failure,no
22476,2025-11-10 19:09:12.766960+00:00,50,1052,149,4,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22477,2025-11-10 19:09:12.766960+00:00,50,0,128,4,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22478,2025-11-10 19:09:12.766960+00:00,33,112,112,4,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22479,2025-11-10 19:09:12.766960+00:00,47,9346,19,21,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22480,2025-11-10 19:09:12.766960+00:00,49,234,55,6,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22481,2025-11-10 19:09:12.766960+00:00,35,1496,73,4,0,management,single,tertiary,no,yes,no,cellular,aug,failure,no
22482,2025-11-10 19:09:12.766960+00:00,46,1920,604,6,0,entrepreneur,married,tertiary,no,no,no,cellular,aug,failure,yes
22483,2025-11-10 19:09:12.766960+00:00,52,2944,22,18,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22484,2025-11-10 19:09:12.766960+00:00,58,701,137,4,0,retired,married,primary,no,no,no,cellular,aug,failure,no
22485,2025-11-10 19:09:12.766960+00:00,43,1,239,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22486,2025-11-10 19:09:12.766960+00:00,31,-6,119,6,0,management,divorced,tertiary,no,no,yes,cellular,aug,failure,no
22487,2025-11-10 19:09:12.766960+00:00,30,296,1809,5,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22488,2025-11-10 19:09:12.766960+00:00,47,5049,47,7,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22489,2025-11-10 19:09:12.766960+00:00,47,26,48,4,0,housemaid,divorced,secondary,no,no,no,cellular,aug,failure,no
22490,2025-11-10 19:09:12.766960+00:00,31,2,65,4,0,management,single,secondary,no,no,no,cellular,aug,failure,no
22491,2025-11-10 19:09:12.766960+00:00,30,882,102,6,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22492,2025-11-10 19:09:12.766960+00:00,30,817,180,4,0,technician,married,secondary,no,yes,no,cellular,aug,failure,no
22493,2025-11-10 19:09:12.766960+00:00,44,1383,243,12,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22494,2025-11-10 19:09:12.766960+00:00,46,144,79,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22495,2025-11-10 19:09:12.766960+00:00,30,696,187,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22496,2025-11-10 19:09:12.766960+00:00,54,2110,120,8,0,blue-collar,married,primary,no,yes,no,cellular,aug,failure,no
22497,2025-11-10 19:09:12.766960+00:00,49,682,86,4,0,admin.,married,secondary,no,no,no,cellular,aug,failure,no
22498,2025-11-10 19:09:12.766960+00:00,50,82,101,4,0,admin.,married,primary,no,no,no,cellular,aug,failure,no
22499,2025-11-10 19:09:12.766960+00:00,38,656,508,7,0,self-employed,married,tertiary,no,yes,no,cellular,aug,failure,no
22500,2025-11-10 19:09:12.766960+00:00,54,981,651,12,0,blue-collar,married,primary,no,no,no,cellular,aug,failure,no
22501,2025-11-10 19:09:12.766960+00:00,34,10,71,5,0,unemployed,married,tertiary,no,no,no,cellular,aug,failure,no
22502,2025-11-10 19:09:12.766960+00:00,36,508,233,4,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22503,2025-11-10 19:09:12.766960+00:00,47,286,557,7,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22504,2025-11-10 19:09:12.766960+00:00,36,0,247,4,0,management,divorced,tertiary,no,no,no,cellular,aug,failure,no
22505,2025-11-10 19:09:12.766960+00:00,47,469,208,6,0,blue-collar,married,primary,no,no,no,telephone,aug,failure,no
22506,2025-11-10 19:09:12.766960+00:00,49,502,379,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22507,2025-11-10 19:09:12.766960+00:00,50,0,295,5,0,technician,married,secondary,no,no,no,telephone,aug,failure,no
22508,2025-11-10 19:09:12.766960+00:00,59,57,212,11,0,housemaid,married,primary,no,no,no,cellular,aug,failure,no
22509,2025-11-10 19:09:12.766960+00:00,34,857,238,6,0,management,married,secondary,no,yes,no,cellular,aug,failure,no
22510,2025-11-10 19:09:12.766960+00:00,31,-201,81,4,0,management,single,tertiary,no,yes,no,cellular,aug,failure,no
22511,2025-11-10 19:09:12.766960+00:00,36,159,251,4,0,technician,single,secondary,no,yes,no,cellular,aug,failure,no
22512,2025-11-10 19:09:12.766960+00:00,30,463,374,4,0,unemployed,single,tertiary,no,no,no,cellular,aug,failure,no
22513,2025-11-10 19:09:12.766960+00:00,41,994,117,4,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22514,2025-11-10 19:09:12.766960+00:00,35,1256,73,7,0,self-employed,married,secondary,no,yes,no,cellular,aug,failure,no
22515,2025-11-10 19:09:12.766960+00:00,31,47,361,4,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22516,2025-11-10 19:09:12.766960+00:00,33,71,107,6,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22517,2025-11-10 19:09:12.766960+00:00,32,17,72,4,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22518,2025-11-10 19:09:12.766960+00:00,50,72,171,13,0,management,married,tertiary,yes,no,no,cellular,aug,failure,no
22519,2025-11-10 19:09:12.766960+00:00,39,968,199,6,0,management,single,tertiary,no,yes,no,cellular,aug,failure,no
22520,2025-11-10 19:09:12.766960+00:00,41,0,209,2,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22521,2025-11-10 19:09:12.766960+00:00,32,195,239,2,0,technician,single,tertiary,no,yes,no,cellular,aug,failure,no
22522,2025-11-10 19:09:12.766960+00:00,35,1006,69,4,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22523,2025-11-10 19:09:12.766960+00:00,30,3,198,2,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22524,2025-11-10 19:09:12.766960+00:00,32,4,195,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22525,2025-11-10 19:09:12.766960+00:00,46,131,234,4,0,housemaid,married,primary,no,no,no,cellular,aug,failure,no
22526,2025-11-10 19:09:12.766960+00:00,31,137,385,9,0,blue-collar,divorced,tertiary,no,no,no,cellular,aug,failure,no
22527,2025-11-10 19:09:12.766960+00:00,57,318,371,4,0,retired,married,primary,no,no,no,cellular,aug,failure,no
22528,2025-11-10 19:09:12.766960+00:00,39,0,714,6,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22529,2025-11-10 19:09:12.766960+00:00,40,1207,105,3,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22530,2025-11-10 19:09:12.766960+00:00,60,30,629,4,0,retired,married,secondary,no,no,no,cellular,aug,failure,no
22531,2025-11-10 19:09:12.766960+00:00,49,2950,91,16,0,technician,married,tertiary,no,yes,no,cellular,aug,failure,no
22532,2025-11-10 19:09:12.766960+00:00,32,141,10,13,0,management,married,tertiary,no,yes,yes,cellular,aug,failure,no
22533,2025-11-10 19:09:12.766960+00:00,34,0,132,4,0,management,single,secondary,no,no,no,cellular,aug,failure,no
22534,2025-11-10 19:09:12.766960+00:00,59,1575,1241,11,0,admin.,married,secondary,no,yes,no,cellular,aug,failure,yes
22535,2025-11-10 19:09:12.766960+00:00,34,1336,217,6,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22536,2025-11-10 19:09:12.766960+00:00,33,5809,219,4,0,entrepreneur,married,secondary,no,yes,no,cellular,aug,failure,no
22537,2025-11-10 19:09:12.766960+00:00,40,0,61,4,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22538,2025-11-10 19:09:12.766960+00:00,32,0,28,4,0,management,single,tertiary,no,no,no,telephone,aug,failure,no
22539,2025-11-10 19:09:12.766960+00:00,34,140,80,4,0,management,divorced,tertiary,no,no,no,cellular,aug,failure,no
22540,2025-11-10 19:09:12.766960+00:00,43,4990,88,10,0,technician,single,secondary,no,yes,no,cellular,aug,failure,no
22541,2025-11-10 19:09:12.766960+00:00,55,1598,607,4,0,management,divorced,tertiary,no,no,no,cellular,aug,failure,no
22542,2025-11-10 19:09:12.766960+00:00,31,354,186,2,0,technician,single,secondary,no,no,yes,cellular,aug,failure,no
22543,2025-11-10 19:09:12.766960+00:00,57,0,527,6,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22544,2025-11-10 19:09:12.766960+00:00,36,433,173,3,0,technician,divorced,secondary,no,no,no,cellular,aug,failure,no
22545,2025-11-10 19:09:12.766960+00:00,36,33,81,2,0,services,married,secondary,no,yes,yes,cellular,aug,failure,no
22546,2025-11-10 19:09:12.766960+00:00,47,443,222,3,0,housemaid,married,secondary,no,no,no,cellular,aug,failure,no
22547,2025-11-10 19:09:12.766960+00:00,32,0,277,3,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22548,2025-11-10 19:09:12.766960+00:00,32,263,175,1,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22549,2025-11-10 19:09:12.766960+00:00,36,664,309,3,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22550,2025-11-10 19:09:12.766960+00:00,35,712,97,5,0,technician,married,secondary,no,yes,yes,cellular,aug,failure,no
22551,2025-11-10 19:09:12.766960+00:00,41,527,96,1,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22552,2025-11-10 19:09:12.766960+00:00,51,548,511,4,0,blue-collar,married,secondary,no,no,no,cellular,aug,failure,no
22553,2025-11-10 19:09:12.766960+00:00,45,88,55,3,0,technician,divorced,secondary,no,yes,no,cellular,aug,failure,no
22554,2025-11-10 19:09:12.766960+00:00,34,42,82,3,0,management,married,secondary,no,no,no,cellular,aug,failure,no
22555,2025-11-10 19:09:12.766960+00:00,31,373,346,5,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22556,2025-11-10 19:09:12.766960+00:00,31,55,215,1,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22557,2025-11-10 19:09:12.766960+00:00,59,0,347,1,0,retired,married,primary,no,no,no,cellular,aug,failure,no
22558,2025-11-10 19:09:12.766960+00:00,32,43,154,5,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22559,2025-11-10 19:09:12.766960+00:00,47,2322,618,1,0,services,married,secondary,no,no,no,cellular,aug,failure,no
22560,2025-11-10 19:09:12.766960+00:00,35,127,203,1,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22561,2025-11-10 19:09:12.766960+00:00,59,0,460,1,0,retired,married,primary,no,no,no,cellular,aug,failure,no
22562,2025-11-10 19:09:12.766960+00:00,56,150,105,1,0,admin.,married,secondary,no,no,no,cellular,aug,failure,no
22563,2025-11-10 19:09:12.766960+00:00,41,65,157,1,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22564,2025-11-10 19:09:12.766960+00:00,36,156,122,1,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22565,2025-11-10 19:09:12.766960+00:00,45,12766,129,3,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
22566,2025-11-10 19:09:12.766960+00:00,31,336,661,1,0,technician,single,tertiary,no,no,no,cellular,aug,failure,no
22567,2025-11-10 19:09:12.766960+00:00,37,261,296,3,0,management,married,secondary,no,no,no,cellular,aug,failure,no
22568,2025-11-10 19:09:12.766960+00:00,31,1308,323,3,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22569,2025-11-10 19:09:12.766960+00:00,45,0,112,3,0,management,married,tertiary,no,no,no,cellular,aug,failure,no
22570,2025-11-10 19:09:12.766960+00:00,31,0,78,3,0,housemaid,single,tertiary,no,no,no,cellular,aug,failure,no
22571,2025-11-10 19:09:12.766960+00:00,36,287,381,6,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22572,2025-11-10 19:09:12.766960+00:00,30,0,79,5,0,technician,single,secondary,no,no,no,cellular,aug,failure,no
22573,2025-11-10 19:09:12.766960+00:00,42,2861,30,5,0,technician,divorced,secondary,no,no,no,cellular,aug,failure,no
22574,2025-11-10 19:09:12.766960+00:00,47,871,602,9,0,services,married,tertiary,no,no,no,cellular,aug,failure,no
22575,2025-11-10 19:09:12.766960+00:00,37,1725,75,7,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22576,2025-11-10 19:09:12.766960+00:00,31,18,332,3,0,management,single,tertiary,no,no,no,cellular,aug,failure,no
22577,2025-11-10 19:09:12.766960+00:00,43,445,108,18,0,management,married,secondary,no,no,no,cellular,aug,failure,no
22578,2025-11-10 19:09:12.766960+00:00,30,0,121,2,0,technician,single,tertiary,no,no,no,cellular,aug,failure,no
22579,2025-11-10 19:09:12.766960+00:00,31,298,436,5,0,technician,married,secondary,no,no,no,cellular,aug,failure,no
22580,2025-11-10 19:09:12.766960+00:00,30,-517,123,2,0,self-employed,married,tertiary,no,yes,yes,cellular,aug,failure,no
22581,2025-11-10 19:09:12.766960+00:00,34,632,215,10,0,technician,single,tertiary,no,no,no,cellular,aug,failure,no
22582,2025-11-10 19:09:12.766960+00:00,48,2519,105,5,0,blue-collar,married,primary,no,no,no,telephone,aug,failure,no
22583,2025-11-10 19:09:12.766960+00:00,30,475,192,5,0,services,married,secondary,no,no,no,cellular,aug,failure,no
22584,2025-11-10 19:09:12.766960+00:00,37,2043,143,4,0,technician,married,tertiary,no,no,no,cellular,aug,failure,no
